Options:
Model:                           Independent Contrasts
Tree File Name:                  all_flower_length.Nex.trees
Data File Name:                  all_flower_length_log.txt
Log File Name:                   Non_varrates_cacti_flower_length.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            12345
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      50000000
Burn in:                         20000000
MCMC ML Start:                   False
Schedule File:                   Non_varrates_cacti_flower_length.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       774
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	
24850000	-948.694628	1	1.862345861453	0.327675620495	
24855000	-952.330279	1	-2.116473050975	0.345721656549	
24860000	-949.440616	1	2.971856568706	0.330364970522	
24865000	-948.671205	1	1.773038185506	0.330803455687	
24870000	-951.725586	1	-0.486491639777	0.296671127118	
24875000	-949.379891	1	2.904603742986	0.331336782161	
24880000	-949.268125	1	1.614619556102	0.310500307342	
24885000	-951.193009	1	3.634334156951	0.354524616472	
24890000	-948.650462	1	1.583209742950	0.332953872453	
24895000	-949.684864	1	2.674548445356	0.312756278823	
24900000	-950.421709	1	0.698937662324	0.299582194111	
24905000	-948.655730	1	1.515497696362	0.323643503673	
24910000	-948.629411	1	0.954679311169	0.330545945695	
24915000	-949.862920	1	0.747548562291	0.355937637390	
24920000	-948.852871	1	2.218791764291	0.328937127465	
24925000	-951.014659	1	3.291280836176	0.304824204144	
24930000	-949.911536	1	1.209688212446	0.357408890924	
24935000	-949.543682	1	1.391944490267	0.352843217919	
24940000	-949.132010	1	0.255515652224	0.340545439527	
24945000	-950.360086	1	-1.049839787630	0.339779184423	
24950000	-949.522431	1	2.972500806442	0.336343039316	
24955000	-949.282869	1	2.672369745726	0.337434917219	
24960000	-948.629730	1	1.175460237993	0.333138126426	
24965000	-949.675451	1	0.821717123645	0.306002225351	
24970000	-949.994545	1	2.553281235001	0.307406098036	
24975000	-948.809678	1	0.830291851817	0.338325557358	
24980000	-948.969392	1	0.866470823348	0.315619388107	
24985000	-950.031028	1	-0.227736246276	0.309428412005	
24990000	-949.230779	1	1.897879574532	0.312251477730	
24995000	-949.558393	1	3.083026494180	0.327964370585	
25000000	-949.006426	1	0.631753533079	0.341874793916	
25005000	-950.665769	1	1.148701641127	0.296951582025	
25010000	-951.693446	1	1.617469903374	0.373864987513	
25015000	-949.715261	1	1.258132954960	0.304895746868	
25020000	-948.918240	1	2.071398283261	0.337909762032	
25025000	-950.102293	1	0.343724607475	0.356855215406	
25030000	-948.750710	1	1.101997844229	0.338022236088	
25035000	-951.464906	1	2.485928585708	0.294719506107	
25040000	-949.841947	1	0.094149437156	0.351634327793	
25045000	-949.082521	1	2.341607240067	0.338549737666	
25050000	-950.159441	1	3.096626164127	0.311987242843	
25055000	-949.370758	1	1.892734480700	0.348906657065	
25060000	-949.017269	1	0.086267957031	0.330203209239	
25065000	-948.892703	1	0.776367115384	0.340255799751	
25070000	-948.676660	1	0.971346588465	0.323203161083	
25075000	-949.188863	1	1.639215396874	0.347065625947	
25080000	-948.972021	1	2.230024671488	0.337017773496	
25085000	-950.509854	1	-0.721694988456	0.350843787985	
25090000	-948.983234	1	0.511764791354	0.318123547651	
25095000	-949.035204	1	2.151642587446	0.340207753343	
25100000	-949.459384	1	2.265873366365	0.347643410851	
25105000	-948.698756	1	1.346100550403	0.321163758241	
25110000	-949.847281	1	-0.514181537504	0.316867725771	
25115000	-949.914036	1	2.562723680681	0.308424082606	
25120000	-949.812292	1	1.331606710162	0.356255388580	
25125000	-949.538523	1	2.462113214994	0.346958703207	
25130000	-949.772234	1	1.916144353327	0.305630645897	
25135000	-949.612959	1	1.422377248366	0.306020599579	
25140000	-949.326113	1	-0.293123449464	0.329586467111	
25145000	-950.190649	1	-0.926152101284	0.320723564896	
25150000	-950.814671	1	1.661144129733	0.366263510182	
25155000	-949.999913	1	-0.518651718035	0.345925735278	
25160000	-948.738855	1	1.334847743995	0.337911441603	
25165000	-949.741474	1	2.989023485352	0.342428535137	
25170000	-950.664593	1	0.573797069685	0.363939489102	
25175000	-949.635232	1	3.036184512560	0.338201745888	
25180000	-948.731130	1	1.950156724381	0.326971709149	
25185000	-949.448575	1	0.619588762196	0.309470383723	
25190000	-948.694293	1	0.732046991432	0.331492171680	
25195000	-948.955444	1	2.271107288009	0.322669625110	
25200000	-948.975055	1	0.520969607136	0.318218161746	
25205000	-948.687490	1	1.693931049021	0.323807539300	
25210000	-949.087090	1	0.084312527307	0.322866619411	
25215000	-949.086532	1	0.403591239270	0.341420456332	
25220000	-949.511095	1	-0.361644724254	0.337732469149	
25225000	-950.318991	1	0.228046048107	0.302542793801	
25230000	-952.395899	1	4.516552558283	0.352288068213	
25235000	-952.493753	1	4.564350814939	0.352466323720	
25240000	-949.502841	1	-0.210061731232	0.341455679744	
25245000	-948.731766	1	1.590226291074	0.336752562387	
25250000	-949.229274	1	-0.177038581159	0.327217777394	
25255000	-949.364922	1	-0.268877844972	0.323527487964	
25260000	-950.330481	1	1.491588454669	0.299546441171	
25265000	-948.824680	1	1.952464845194	0.321508512885	
25270000	-953.070603	1	1.978925360917	0.284163977706	
25275000	-949.102858	1	0.344747423081	0.341074878620	
25280000	-949.366164	1	0.202410093598	0.313986146616	
25285000	-949.004937	1	0.136851782002	0.332812566086	
25290000	-948.959123	1	1.286070963216	0.343458626796	
25295000	-949.896546	1	-0.802972964097	0.326565259497	
25300000	-948.713832	1	1.228716954940	0.337074094794	
25305000	-949.383137	1	2.899694371170	0.332267044989	
25310000	-949.689818	1	2.204962054636	0.351655605404	
25315000	-949.332219	1	1.665746485157	0.309798126133	
25320000	-950.851244	1	4.009970692439	0.336325340575	
25325000	-951.786693	1	4.480251825715	0.341346008562	
25330000	-951.114318	1	3.985106450810	0.316705472593	
25335000	-948.718697	1	1.559446584611	0.321245992873	
25340000	-948.738515	1	1.646280999828	0.321145467887	
25345000	-949.950985	1	-0.353045107759	0.347900800999	
25350000	-949.292444	1	2.719004346919	0.322333362216	
25355000	-949.091559	1	-0.006285226733	0.326959640068	
25360000	-948.594744	1	1.193058628541	0.329171866946	
25365000	-948.777404	1	1.931217506075	0.334677524661	
25370000	-949.440847	1	2.858096534262	0.337387661195	
25375000	-948.667690	1	1.575013602186	0.323513434170	
25380000	-949.041856	1	2.278580567214	0.319838785415	
25385000	-949.235744	1	2.363408691749	0.342229653678	
25390000	-949.412469	1	-0.319955302644	0.335292362832	
25395000	-948.602049	1	1.168693237670	0.326862144630	
25400000	-949.730806	1	2.481638986219	0.349866996517	
25405000	-949.325723	1	1.051044278063	0.349594899335	
25410000	-949.391088	1	0.207364182990	0.313515418020	
25415000	-950.134893	1	0.624968213908	0.302235262003	
25420000	-950.073934	1	3.004748036755	0.348540160902	
25425000	-949.218725	1	0.267081748775	0.342768889297	
25430000	-948.894894	1	1.306674086857	0.316053145565	
25435000	-948.896327	1	1.961355089372	0.338684205573	
25440000	-949.609231	1	2.912198048693	0.340977909384	
25445000	-948.767070	1	0.535141485910	0.331246741622	
25450000	-949.284256	1	-0.190915790719	0.334633628444	
25455000	-948.819455	1	0.611966439239	0.321660193542	
25460000	-948.733001	1	0.725955279627	0.323584946039	
25465000	-949.299392	1	2.817662212906	0.327256892927	
25470000	-952.610466	1	0.146185138163	0.287766794107	
25475000	-950.581946	1	3.874565620848	0.330683073178	
25480000	-949.130510	1	0.953425714961	0.312480617325	
25485000	-948.873129	1	1.246687923068	0.316508736527	
25490000	-948.735340	1	1.960053404996	0.330742849301	
25495000	-948.673344	1	1.575768328556	0.334367537338	
25500000	-948.812979	1	0.691586395360	0.337057153960	
25505000	-948.638741	1	1.529681435803	0.324789456391	
25510000	-949.807468	1	2.119064638486	0.353808381843	
25515000	-948.606463	1	1.060821582494	0.328823723720	
25520000	-950.783672	1	-0.959338887226	0.310821484415	
25525000	-948.957795	1	0.977915391633	0.315365237297	
25530000	-949.798538	1	-0.666117304290	0.336638517253	
25535000	-949.657794	1	3.011277318145	0.319655326856	
25540000	-949.395678	1	1.146493843115	0.350770867382	
25545000	-948.891122	1	0.394274281356	0.322913011323	
25550000	-948.715563	1	0.903804740861	0.335585149505	
25555000	-949.090608	1	2.132854365291	0.341812693673	
25560000	-949.466469	1	-0.432234842821	0.327761690694	
25565000	-948.918668	1	1.668477332233	0.316516680660	
25570000	-949.155173	1	2.553230361324	0.336049355264	
25575000	-951.717823	1	-0.702985301090	0.365249605733	
25580000	-949.093586	1	0.024410529737	0.324810817045	
25585000	-949.316092	1	2.505079970044	0.341933206797	
25590000	-950.286573	1	2.914495262780	0.352966932499	
25595000	-950.411366	1	-0.167717947392	0.356565476660	
25600000	-950.084958	1	-0.738982381499	0.342730082607	
25605000	-948.761443	1	0.532261913064	0.327520234968	
25610000	-948.870353	1	2.221869381660	0.325988121970	
25615000	-948.915691	1	1.751642689801	0.341072815231	
25620000	-948.744368	1	1.015992406974	0.337454397161	
25625000	-951.154157	1	3.896544658199	0.313603052851	
25630000	-950.850781	1	3.815428191140	0.344969972708	
25635000	-948.940095	1	1.225768749214	0.315179438110	
25640000	-948.750010	1	0.553599717593	0.329642442390	
25645000	-949.595619	1	0.550379953465	0.308039928495	
25650000	-950.398590	1	-0.221834050762	0.305277299703	
25655000	-948.970946	1	2.348939148386	0.333823149734	
25660000	-949.673272	1	2.320790122007	0.309196304989	
25665000	-950.479863	1	-1.087671201306	0.341722382340	
25670000	-950.877749	1	-1.051538066643	0.350389621352	
25675000	-948.650237	1	1.723570353924	0.328640313524	
25680000	-954.248664	1	4.034641525698	0.378733839197	
25685000	-949.479728	1	0.176283126546	0.312448918849	
25690000	-951.422463	1	2.546719735841	0.295327149611	
25695000	-949.908752	1	2.936566352263	0.346817907739	
25700000	-949.158385	1	0.444716083581	0.315123079595	
25705000	-948.944527	1	0.289790713207	0.323177851754	
25710000	-949.112614	1	0.642598342075	0.314315826084	
25715000	-949.623539	1	2.261657509701	0.309347762965	
25720000	-951.733345	1	4.263135927727	0.348597137352	
25725000	-950.089387	1	1.738204840056	0.358789329336	
25730000	-948.981765	1	1.256086118603	0.314399610545	
25735000	-951.647621	1	4.125810108529	0.350894825268	
25740000	-948.754057	1	0.726628739757	0.322580085490	
25745000	-949.956603	1	-0.783487220238	0.322299382701	
25750000	-949.407945	1	1.946879399449	0.349184714457	
25755000	-950.223070	1	1.710568305792	0.360312116330	
25760000	-949.150191	1	2.580834417074	0.323542663025	
25765000	-949.168713	1	2.002510249931	0.313953267410	
25770000	-949.204250	1	2.501252494583	0.319506052156	
25775000	-949.181548	1	1.455223693576	0.347405828368	
25780000	-949.217874	1	0.829039896389	0.311620768219	
25785000	-948.907662	1	1.582045543739	0.316362506969	
25790000	-949.975050	1	0.100562000677	0.306826849215	
25795000	-948.981838	1	0.146403546148	0.326893173399	
25800000	-949.726700	1	3.237131875896	0.328781186587	
25805000	-948.666462	1	0.808068573757	0.330908949982	
25810000	-948.791722	1	1.805100964955	0.320793984732	
25815000	-949.481420	1	-0.386527599531	0.323415365250	
25820000	-949.125910	1	2.024238680605	0.343665167620	
25825000	-949.868475	1	3.355720858565	0.328767933198	
25830000	-950.216113	1	0.696967462412	0.301278253082	
25835000	-950.944200	1	-1.518518671960	0.326261272013	
25840000	-953.153613	1	-1.180796310894	0.373113537997	
25845000	-949.025576	1	0.943923034262	0.314243720108	
25850000	-948.847930	1	0.367371410443	0.331114661624	
25855000	-949.195467	1	1.908758528258	0.312865419561	
25860000	-948.768969	1	1.997801145321	0.325174654256	
25865000	-948.795894	1	1.409219955866	0.318402805401	
25870000	-949.598702	1	-0.555885455838	0.327517260685	
25875000	-948.723110	1	1.884044929821	0.332430653842	
25880000	-949.008789	1	2.059006359932	0.340657115298	
25885000	-949.269440	1	2.293376374318	0.343861149106	
25890000	-949.388780	1	2.040224338395	0.348294500636	
25895000	-948.916784	1	0.283412943096	0.324918587346	
25900000	-949.937151	1	2.038960500041	0.304515212130	
25905000	-949.838175	1	3.309134355081	0.333759188074	
25910000	-949.322543	1	2.358944390675	0.314742785253	
25915000	-949.937183	1	3.404853774160	0.327534992444	
25920000	-949.304548	1	0.528963016345	0.346945282028	
25925000	-948.645928	1	0.854832112803	0.328647445482	
25930000	-949.154236	1	1.465326450900	0.346927417118	
25935000	-949.417249	1	2.809281786629	0.338093526232	
25940000	-948.698186	1	0.712335138104	0.331204788617	
25945000	-949.035182	1	2.323717980170	0.320908043048	
25950000	-950.648253	1	3.835699756666	0.322089125323	
25955000	-948.775450	1	1.954646085486	0.334106533431	
25960000	-949.182500	1	1.101082073530	0.311353615770	
25965000	-948.615869	1	1.003734890761	0.329487068673	
25970000	-950.244419	1	3.130679138092	0.349266550882	
25975000	-949.785427	1	-0.372975750649	0.344509098812	
25980000	-949.458179	1	2.701707471702	0.341785611293	
25985000	-948.901529	1	0.639745152058	0.318791317456	
25990000	-950.394020	1	-1.186803376329	0.329725737659	
25995000	-948.723922	1	0.769858054364	0.334358057557	
26000000	-950.180022	1	3.398896692057	0.342237820159	
26005000	-948.682530	1	0.751058699718	0.330803834558	
26010000	-950.071565	1	3.223718660088	0.344342792874	
26015000	-949.438204	1	1.973007129654	0.349497756986	
26020000	-949.704768	1	2.955098142341	0.342334046334	
26025000	-949.152968	1	1.205185044633	0.311662593729	
26030000	-949.564898	1	-0.417385948896	0.321420915853	
26035000	-948.630203	1	1.018221652760	0.325613556673	
26040000	-951.822787	1	-1.966621972928	0.323387590000	
26045000	-952.567716	1	-2.387956708344	0.330461169626	
26050000	-949.689246	1	-0.595716695654	0.335189664385	
26055000	-950.075727	1	3.012138110041	0.311845244521	
26060000	-948.677942	1	1.057563053382	0.335110475768	
26065000	-950.334413	1	2.113035708722	0.301239741305	
26070000	-951.131226	1	4.060157913234	0.342970843300	
26075000	-948.625772	1	1.575857719193	0.326650552120	
26080000	-949.461185	1	-0.430987943280	0.328659153408	
26085000	-949.191940	1	0.964952989292	0.347253646501	
26090000	-949.543260	1	2.663359956834	0.314943639240	
26095000	-949.090444	1	2.378432102831	0.338073527864	
26100000	-948.741953	1	1.581578373364	0.320587235448	
26105000	-949.771606	1	2.956289055081	0.315839109049	
26110000	-952.536822	1	2.059878697695	0.286960299834	
26115000	-948.886482	1	0.289180721956	0.330240199755	
26120000	-949.297221	1	1.821890209976	0.310883795280	
26125000	-948.837562	1	0.976703749754	0.317947339482	
26130000	-948.919597	1	1.195009253582	0.315600573131	
26135000	-950.428581	1	-0.729778859896	0.349442206694	
26140000	-948.802131	1	0.868245557557	0.338383853679	
26145000	-950.063667	1	-0.942436269490	0.332173508789	
26150000	-949.711591	1	1.442837659245	0.305016006497	
26155000	-949.408252	1	-0.285685574191	0.336506611284	
26160000	-948.986323	1	1.682300396098	0.343069696409	
26165000	-949.239836	1	0.936286774227	0.310923378382	
26170000	-948.708033	1	1.691997321456	0.322769808776	
26175000	-948.865098	1	1.401850649877	0.341279688226	
26180000	-949.354055	1	0.778462157562	0.349176770990	
26185000	-950.455670	1	3.030348247092	0.307361951567	
26190000	-950.834583	1	3.024561882281	0.358515760336	
26195000	-949.129023	1	2.586163834577	0.324947715526	
26200000	-948.856516	1	0.403988123269	0.333469252845	
26205000	-948.798765	1	0.471268457470	0.331525792493	
26210000	-950.745451	1	-0.068590914111	0.300857541093	
26215000	-948.922257	1	0.247426295623	0.331760992639	
26220000	-948.932364	1	2.067281680984	0.319682230925	
26225000	-950.636246	1	-1.032907254303	0.346694615028	
26230000	-949.409345	1	2.030575885962	0.348688349973	
26235000	-948.940411	1	2.191092234939	0.321462227843	
26240000	-950.210300	1	-0.699897209447	0.314194653981	
26245000	-949.687644	1	-0.041316813855	0.311810502941	
26250000	-949.647041	1	-0.599554619949	0.331719196446	
26255000	-948.629422	1	1.464819215000	0.324851852087	
26260000	-948.999939	1	1.841998021979	0.315889481822	
26265000	-948.953414	1	2.361119007437	0.331966557200	
26270000	-949.221195	1	0.054533956549	0.339439532780	
26275000	-949.157849	1	0.776870446486	0.312769013162	
26280000	-949.440339	1	-0.408672132937	0.330679312129	
26285000	-948.762413	1	0.955818011534	0.337713926007	
26290000	-949.221213	1	1.812131898511	0.311932340053	
26295000	-950.664007	1	2.262045785971	0.362703180390	
26300000	-949.336070	1	0.056542218709	0.316474078157	
26305000	-948.807436	1	2.078365891029	0.325037516168	
26310000	-948.669369	1	0.985826733293	0.334158920109	
26315000	-948.773843	1	0.775670064291	0.336600959907	
26320000	-949.061161	1	0.486294237506	0.316635654725	
26325000	-951.762476	1	2.185321641954	0.372935774094	
26330000	-951.251997	1	-1.027571194190	0.356034587622	
26335000	-948.611911	1	1.535531482540	0.328162011390	
26340000	-948.636211	1	1.659030326714	0.329732218290	
26345000	-949.452044	1	0.378280375156	0.348240490401	
26350000	-949.275982	1	0.806899722494	0.348064007778	
26355000	-948.876039	1	1.269722623395	0.341636443504	
26360000	-949.175748	1	0.340934523840	0.342726077294	
26365000	-948.901111	1	0.538306853139	0.338042545752	
26370000	-948.763941	1	1.541198706471	0.338114255809	
26375000	-951.015446	1	0.158890472467	0.365363447564	
26380000	-948.704476	1	1.557967880572	0.335913176889	
26385000	-948.914340	1	2.047444215877	0.338130946392	
26390000	-950.920856	1	3.918482590229	0.318398242492	
26395000	-949.460797	1	1.970560057786	0.309468939392	
26400000	-952.126109	1	3.987216263176	0.359989919872	
26405000	-950.539614	1	0.232384161857	0.300626039080	
26410000	-950.642241	1	1.476148889978	0.364913486386	
26415000	-948.833867	1	1.350645640746	0.317400279867	
26420000	-950.452065	1	3.241873195095	0.310349284375	
26425000	-949.102795	1	0.413445669836	0.316543889371	
26430000	-949.842604	1	-0.495017697877	0.343204598908	
26435000	-948.633600	1	0.967178753194	0.331380187066	
26440000	-949.135713	1	0.627265030520	0.314020749930	
26445000	-949.895181	1	2.166104054108	0.354645808701	
26450000	-948.949431	1	0.333563116000	0.321898143752	
26455000	-949.219511	1	0.099310859279	0.318371080063	
26460000	-949.259231	1	-0.208509405202	0.326925772414	
26465000	-950.455853	1	-0.245787141946	0.356335588224	
26470000	-949.078304	1	2.488056313086	0.323631697235	
26475000	-949.312953	1	2.571920667788	0.340669585705	
26480000	-948.979074	1	1.021811278916	0.343477579247	
26485000	-951.081227	1	2.454365496485	0.365687314570	
26490000	-949.341314	1	2.860030195051	0.326937178898	
26495000	-949.577985	1	1.145885874218	0.353275737178	
26500000	-949.446973	1	2.887268795981	0.322348182525	
26505000	-948.794846	1	2.041765350684	0.333067496260	
26510000	-953.751458	1	0.280869853881	0.387142740241	
26515000	-948.629228	1	0.953583395059	0.330483010074	
26520000	-949.012841	1	2.299873549232	0.321156309747	
26525000	-948.995523	1	2.066114677187	0.340231482986	
26530000	-951.723847	1	-0.623490975827	0.366098087900	
26535000	-948.885820	1	2.104334583359	0.321792937384	
26540000	-949.503563	1	0.741085118733	0.308222859438	
26545000	-949.263879	1	0.143922777902	0.316653453350	
26550000	-949.254009	1	2.496223854697	0.340548378963	
26555000	-949.531219	1	0.184446734740	0.311603657349	
26560000	-949.307939	1	1.382118280457	0.349505180571	
26565000	-949.182217	1	-0.129617935712	0.328610027567	
26570000	-949.692801	1	-0.647118032215	0.329451169732	
26575000	-948.777483	1	0.507535032588	0.331005033898	
26580000	-952.422194	1	-0.632103387851	0.293294632135	
26585000	-949.245171	1	0.755689422170	0.347318140267	
26590000	-948.896648	1	1.038132068920	0.341725803275	
26595000	-949.767245	1	-0.090914702582	0.311272897118	
26600000	-949.080371	1	2.094995147414	0.341992527952	
26605000	-950.601667	1	3.826571656824	0.337683405434	
26610000	-949.138245	1	2.483048052560	0.337336557752	
26615000	-949.602696	1	0.193093256516	0.310525785086	
26620000	-948.612284	1	1.047522464397	0.330238909991	
26625000	-949.108916	1	1.827266109847	0.313796318539	
26630000	-953.788390	1	2.906972454955	0.284266072565	
26635000	-950.463863	1	-1.234626603982	0.330342963281	
26640000	-949.706201	1	3.181165387612	0.324662991582	
26645000	-951.843978	1	0.581415258897	0.374284891986	
26650000	-948.630053	1	1.592062757989	0.326479664060	
26655000	-949.776032	1	2.811665933365	0.346444010861	
26660000	-949.183932	1	2.043399054246	0.314015292968	
26665000	-949.888126	1	2.591046305255	0.309016127311	
26670000	-949.380459	1	-0.343558411932	0.327448587121	
26675000	-949.975769	1	-0.756952767723	0.320624225964	
26680000	-951.318100	1	2.885535704480	0.364896285071	
26685000	-949.619525	1	3.012267817407	0.320780919427	
26690000	-948.709343	1	1.900208068346	0.330219197845	
26695000	-949.073086	1	2.544366582650	0.327026978667	
26700000	-948.661736	1	0.796436938275	0.328578674487	
26705000	-949.478048	1	0.388281639510	0.310570772089	
26710000	-951.670131	1	-1.262382116954	0.305987099900	
26715000	-951.397047	1	-1.623505612548	0.317910086530	
26720000	-948.971224	1	2.259398542291	0.336367337493	
26725000	-949.045525	1	2.431699192297	0.334957281833	
26730000	-948.926975	1	2.011714025918	0.319115600840	
26735000	-949.153902	1	-0.073751805207	0.326017015201	
26740000	-949.414989	1	2.763310031383	0.339278677567	
26745000	-949.144559	1	0.962351744649	0.312236759302	
26750000	-949.351982	1	1.800864032553	0.349066721812	
26755000	-949.678450	1	2.582127611374	0.347917322502	
26760000	-949.675430	1	3.089595020705	0.337686719915	
26765000	-948.637285	1	0.906869664456	0.330198308211	
26770000	-948.601805	1	1.276447729806	0.331055968510	
26775000	-948.847957	1	0.585515148126	0.321034476336	
26780000	-949.271242	1	2.771411741521	0.332721596273	
26785000	-949.062132	1	1.615915895228	0.344871060260	
26790000	-950.748195	1	3.354494964807	0.308487316217	
26795000	-948.943675	1	2.124355837931	0.337925208468	
26800000	-949.157914	1	0.129550161311	0.339088220326	
26805000	-950.110834	1	-0.819486844490	0.341013283371	
26810000	-949.341408	1	-0.309422591365	0.329633243133	
26815000	-949.471598	1	2.997402121401	0.331413405929	
26820000	-948.816291	1	1.832556600196	0.320292215972	
26825000	-948.598140	1	1.159694221953	0.327749209143	
26830000	-948.652218	1	1.222656885360	0.334531089595	
26835000	-952.387958	1	4.844977326439	0.337159900811	
26840000	-949.167472	1	0.101852434908	0.319686231372	
26845000	-949.458570	1	1.890556754090	0.309082819864	
26850000	-949.975422	1	2.973197905232	0.347385437074	
26855000	-954.887368	1	-2.579168355899	0.367734551971	
26860000	-948.726405	1	1.132899041446	0.337317793426	
26865000	-952.554777	1	0.589776291552	0.379728677961	
26870000	-949.489417	1	0.079798462308	0.345842594451	
26875000	-948.768249	1	1.956566724980	0.324103465760	
26880000	-948.825748	1	2.086505930519	0.333728165127	
26885000	-949.235103	1	2.398108192909	0.341706852528	
26890000	-950.234583	1	1.038754105268	0.300358433449	
26895000	-949.615768	1	2.416204903188	0.310799174486	
26900000	-949.371514	1	2.322827148670	0.345521771382	
26905000	-948.819500	1	0.529534144039	0.323132349570	
26910000	-948.872600	1	0.604073976073	0.337991254892	
26915000	-950.755661	1	3.581625418727	0.312375494915	
26920000	-949.038771	1	0.855140836749	0.344033761521	
26925000	-950.680801	1	3.241228356376	0.307614791613	
26930000	-948.842344	1	2.198694499695	0.328387729052	
26935000	-948.606197	1	1.103769039316	0.327091725679	
26940000	-951.188979	1	-1.022504698742	0.307132415429	
26945000	-949.066450	1	2.267076607203	0.339376608096	
26950000	-949.948369	1	0.282117106380	0.354575241284	
26955000	-949.322232	1	1.069966252293	0.349577249954	
26960000	-948.644075	1	0.881258089501	0.330371967666	
26965000	-948.949207	1	1.864454592686	0.341061126101	
26970000	-949.850783	1	-0.763489556629	0.326325996362	
26975000	-948.943330	1	0.252026975291	0.333606060590	
26980000	-948.633460	1	1.147810685614	0.333253612939	
26985000	-950.374548	1	1.612327995706	0.362095567533	
26990000	-949.278567	1	2.791895186896	0.331672431569	
26995000	-948.609682	1	1.070014222809	0.327163710813	
27000000	-948.670841	1	1.316889218438	0.335421937362	
27005000	-949.439878	1	1.885569896822	0.309294102990	
27010000	-948.602367	1	1.125404975865	0.327408477277	
27015000	-950.273380	1	0.276583545489	0.358417328721	
27020000	-950.588166	1	3.046383481199	0.306137109969	
27025000	-950.399156	1	-0.838511720343	0.313991753946	
27030000	-948.905036	1	2.146898355547	0.336126477331	
27035000	-950.676123	1	3.913266128887	0.326079300617	
27040000	-949.968564	1	-0.312025858363	0.311327689253	
27045000	-950.069352	1	3.204036881343	0.315424083731	
27050000	-949.055574	1	1.782068045319	0.314468843537	
27055000	-948.693067	1	0.953616471376	0.322603381912	
27060000	-949.114037	1	1.940619886232	0.314443844964	
27065000	-950.396960	1	-1.174655932195	0.326812344300	
27070000	-949.540427	1	0.859680915721	0.352182854402	
27075000	-949.715531	1	3.198979922126	0.325313224199	
27080000	-950.763665	1	2.304919089775	0.363467827489	
27085000	-949.921108	1	1.774583738555	0.303645582883	
27090000	-949.296375	1	2.567676959224	0.340314895812	
27095000	-949.448095	1	0.702861702058	0.350253264126	
27100000	-950.854153	1	2.600570293818	0.362508352814	
27105000	-950.906360	1	-0.156980886039	0.362145823498	
27110000	-949.391695	1	2.905332891015	0.326236052713	
27115000	-948.923501	1	2.224170382894	0.322867045562	
27120000	-949.087570	1	0.087091818689	0.335557428314	
27125000	-949.282653	1	0.329125712884	0.314048447585	
27130000	-950.690994	1	-1.131328714617	0.316020153417	
27135000	-949.067285	1	0.068979355663	0.333860999996	
27140000	-949.349083	1	2.877607506681	0.330334459389	
27145000	-948.982144	1	1.718986966027	0.315492869073	
27150000	-949.406934	1	1.240821427208	0.350998013656	
27155000	-948.712119	1	1.681387461784	0.335201828235	
27160000	-948.796008	1	0.630947166700	0.322280177670	
27165000	-949.830955	1	0.742226906688	0.355530760215	
27170000	-948.615394	1	1.489305756385	0.326327548353	
27175000	-950.210865	1	0.438295847194	0.358627028835	
27180000	-950.631653	1	0.743691886695	0.297847800967	
27185000	-948.990717	1	0.377866386994	0.319730398259	
27190000	-949.451437	1	-0.321968153261	0.322049982469	
27195000	-951.024696	1	-0.991350230173	0.308443259652	
27200000	-950.146584	1	-0.607956818341	0.313443083166	
27205000	-949.857885	1	-0.697477165908	0.337578452894	
27210000	-949.155985	1	2.328093030519	0.340826896313	
27215000	-949.631614	1	3.153207699551	0.330478869989	
27220000	-949.443322	1	2.906170505324	0.335666950709	
27225000	-948.645779	1	1.477211618478	0.323916305327	
27230000	-949.157040	1	-0.099953246437	0.329192422413	
27235000	-949.848116	1	3.319566721300	0.326006455571	
27240000	-948.618822	1	1.365091326043	0.332454860119	
27245000	-948.983624	1	2.327393349728	0.335186215921	
27250000	-948.952566	1	1.876533693302	0.317147148734	
27255000	-949.462687	1	0.232442962784	0.312136889136	
27260000	-950.173049	1	1.481360406726	0.300819450893	
27265000	-948.963165	1	1.532900185574	0.343166589421	
27270000	-949.772364	1	-0.010058556499	0.349544427052	
27275000	-949.046841	1	0.509343927426	0.316703807161	
27280000	-949.220001	1	2.646954835260	0.322793864020	
27285000	-949.578887	1	1.817291342796	0.352290968144	
27290000	-949.424067	1	0.482158216169	0.348585515131	
27295000	-950.519833	1	-0.761593624209	0.350311792984	
27300000	-949.425743	1	-0.172916172561	0.340269723387	
27305000	-949.332929	1	2.048780623707	0.311701834138	
27310000	-949.209888	1	2.710236948090	0.326607717496	
27315000	-948.614745	1	1.555367262351	0.328322383149	
27320000	-949.483679	1	3.014281904967	0.328525321692	
27325000	-949.698261	1	0.857347795292	0.354256305413	
27330000	-950.606771	1	2.817382151710	0.358022769173	
27335000	-949.143881	1	1.514628706932	0.312025542959	
