Options:
Model:                           Independent Contrasts
Tree File Name:                  all_flower_length.Nex.trees
Data File Name:                  all_flower_length_log.txt
Log File Name:                   Varrates_cacti_flower_length.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            12345
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      50000000
Burn in:                         20000000
MCMC ML Start:                   False
Schedule File:                   Varrates_cacti_flower_length.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local LandscapeBL:            False
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       774
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	No RJ Local Branch	No RJ Local Node	
23710000	-486.241146	1	1.175942797969	0.022743397290	78	42	
23715000	-488.547929	1	0.863946857520	0.022242065197	71	35	
23720000	-491.764139	1	1.159725095449	0.020923495624	74	32	
23725000	-481.380133	1	1.036137475619	0.020403870420	76	34	
23730000	-478.190626	1	1.523063476566	0.020992791753	65	38	
23735000	-495.035863	1	0.853113511266	0.022527639911	73	41	
23740000	-485.883907	1	1.172790704869	0.021751476864	86	36	
23745000	-485.260992	1	1.153889135797	0.020349319771	79	33	
23750000	-521.758987	1	1.226454474305	0.022054210077	61	33	
23755000	-530.801454	1	0.469710210628	0.028843301806	61	26	
23760000	-503.788017	1	1.183990824721	0.024145182531	63	35	
23765000	-491.160464	1	1.287464802709	0.023740263890	74	44	
23770000	-510.173620	1	1.093196348743	0.027063823273	69	38	
23775000	-496.222175	1	1.362092737448	0.018822782438	72	45	
23780000	-522.046968	1	1.263021860650	0.024420295778	68	39	
23785000	-504.935288	1	1.364589884759	0.023847260998	84	41	
23790000	-505.930519	1	1.231136849437	0.021923503429	74	36	
23795000	-474.818373	1	0.856255262356	0.018304957590	70	46	
23800000	-504.022139	1	1.432564878291	0.021555580393	68	34	
23805000	-487.507098	1	1.363574964329	0.022189900001	73	31	
23810000	-494.881397	1	1.296734842433	0.021134580113	57	35	
23815000	-496.728342	1	0.985746770134	0.024764051075	46	35	
23820000	-482.494134	1	2.018719320757	0.023530204191	53	36	
23825000	-477.786503	1	1.246297084879	0.020892130773	53	44	
23830000	-479.794449	1	1.599069271521	0.020112820635	56	41	
23835000	-488.363860	1	1.025133133555	0.024568880830	57	42	
23840000	-484.471824	1	0.912087187370	0.023168672337	60	48	
23845000	-500.073311	1	1.871284548358	0.022989627734	54	44	
23850000	-504.900385	1	1.400880948077	0.024469976493	64	36	
23855000	-497.403966	1	1.281490109839	0.024031563422	64	37	
23860000	-492.019323	1	0.934478445902	0.020571464532	62	47	
23865000	-489.805870	1	1.516832670421	0.017595810214	63	51	
23870000	-498.589715	1	1.387708816752	0.017486974538	61	45	
23875000	-483.093785	1	1.217585884220	0.016852944284	77	40	
23880000	-491.590836	1	1.508170143119	0.019709811419	67	35	
23885000	-504.206072	1	0.805079266392	0.019798150028	63	35	
23890000	-483.807871	1	1.228513171785	0.021925856497	65	37	
23895000	-492.246052	1	1.558137870589	0.018568901081	74	44	
23900000	-463.376946	1	1.387308346301	0.016522278133	62	37	
23905000	-476.992176	1	1.465228732491	0.017204623089	71	40	
23910000	-494.135735	1	1.067376902746	0.019764050291	65	32	
23915000	-499.837739	1	0.815976980639	0.021313923594	69	34	
23920000	-489.261686	1	1.601038344083	0.018140730131	71	34	
23925000	-502.740589	1	1.140722650135	0.017925915296	72	34	
23930000	-496.464246	1	1.570640502901	0.014745549109	73	38	
23935000	-494.774254	1	0.927080175301	0.016479149839	74	40	
23940000	-497.665266	1	1.234626411396	0.013852734638	72	38	
23945000	-501.299805	1	1.202433040900	0.015572985432	65	37	
23950000	-492.813416	1	1.937649214810	0.015317393132	71	31	
23955000	-494.417163	1	1.118577100184	0.014504351539	79	38	
23960000	-498.990575	1	1.018661659850	0.014234092875	83	39	
23965000	-501.082135	1	0.736394982785	0.012366721972	82	48	
23970000	-490.200456	1	1.607481035466	0.015710762279	80	44	
23975000	-487.759789	1	0.797593144546	0.014744923565	82	36	
23980000	-500.062058	1	1.140912457580	0.015657627147	70	32	
23985000	-472.213066	1	1.103767869976	0.015210959857	72	44	
23990000	-501.778134	1	1.151373811012	0.017099297333	67	39	
23995000	-486.310289	1	1.272039842233	0.017477689715	69	37	
24000000	-484.455927	1	0.976999555405	0.016756085843	68	42	
24005000	-478.611280	1	1.537502528835	0.016637367619	77	54	
24010000	-494.145273	1	1.185002046619	0.019120473281	74	42	
24015000	-483.142714	1	1.342497102009	0.022620212897	71	42	
24020000	-507.672162	1	1.106847931837	0.018369026442	73	42	
24025000	-478.171755	1	1.213931402131	0.018753874870	76	42	
24030000	-492.597463	1	1.563720103528	0.020942151751	78	41	
24035000	-499.188739	1	1.235821940321	0.023862864975	57	46	
24040000	-507.838934	1	1.304149006167	0.021805013378	70	46	
24045000	-488.075528	1	0.737566314154	0.020047798399	74	42	
24050000	-472.070214	1	1.442986754029	0.020310008729	76	43	
24055000	-497.972918	1	1.838050449467	0.022335432709	68	42	
24060000	-484.842099	1	1.542572112893	0.023997762821	69	37	
24065000	-489.494562	1	1.174202688580	0.019331918137	64	38	
24070000	-490.316537	1	1.473072390772	0.020981981782	71	40	
24075000	-494.158833	1	0.993616693838	0.018896942730	76	38	
24080000	-482.634498	1	1.215776338485	0.024538960120	64	43	
24085000	-514.488592	1	1.640047341618	0.026775885230	72	41	
24090000	-497.133395	1	1.205634699454	0.027541256083	69	38	
24095000	-492.728590	1	1.493315163458	0.032143812833	68	35	
24100000	-483.376653	1	1.458145764838	0.028479600726	65	42	
24105000	-482.326289	1	1.204496406968	0.030749863309	79	47	
24110000	-490.024384	1	1.551475704434	0.025707571560	78	45	
24115000	-471.948677	1	1.223960342649	0.026650001528	66	50	
24120000	-505.395968	1	0.681382867005	0.028333705733	65	47	
24125000	-509.332375	1	1.411782381502	0.031402572422	64	37	
24130000	-499.279385	1	0.977200990627	0.031451267137	65	38	
24135000	-497.019991	1	1.261751939232	0.029200195567	72	39	
24140000	-464.750241	1	0.798533340056	0.026782804421	79	44	
24145000	-489.452801	1	0.570150748363	0.025996224868	78	41	
24150000	-485.647128	1	0.491179109223	0.024938337902	74	46	
24155000	-489.296655	1	1.197051633126	0.031681689669	61	55	
24160000	-487.783724	1	1.370083471572	0.028693035723	63	48	
24165000	-486.111295	1	0.702081594039	0.029217062542	71	44	
24170000	-490.845710	1	0.756833335669	0.032028713009	86	53	
24175000	-491.798204	1	1.377999441076	0.036498489188	77	46	
24180000	-499.172450	1	1.871421170499	0.031724910643	75	48	
24185000	-497.151737	1	0.643845060278	0.034404883966	74	44	
24190000	-507.699893	1	1.101381306036	0.033668686622	65	44	
24195000	-492.061749	1	1.388909612990	0.030420658456	67	48	
24200000	-480.463252	1	1.468896711576	0.027721936897	72	41	
24205000	-481.951798	1	1.425181568343	0.028628336001	69	45	
24210000	-487.594990	1	1.421280687890	0.024997247629	84	42	
24215000	-481.634818	1	1.695425940353	0.026567786143	74	48	
24220000	-491.148131	1	1.348587624782	0.026140488707	71	51	
24225000	-493.414000	1	1.182635060012	0.026137294702	59	44	
24230000	-479.022618	1	1.903656180956	0.028256107590	58	39	
24235000	-495.814027	1	0.732516798395	0.027503143256	68	38	
24240000	-488.183994	1	1.652002238672	0.032353452875	69	33	
24245000	-486.603806	1	0.988283955091	0.027484681857	70	41	
24250000	-484.988321	1	1.724238801115	0.025480699422	74	30	
24255000	-497.366379	1	1.977909203450	0.029723356147	67	35	
24260000	-497.480326	1	0.374098601292	0.027435212757	75	33	
24265000	-493.502352	1	1.443159318607	0.026396770746	73	48	
24270000	-478.633971	1	1.405889146389	0.025471244215	80	44	
24275000	-501.578349	1	1.446807056747	0.033814638722	67	38	
24280000	-496.723436	1	0.021808152317	0.032503653067	60	40	
24285000	-497.514185	1	1.577709257092	0.030490128317	64	42	
24290000	-502.570674	1	1.980980839733	0.032171676360	63	41	
24295000	-489.423956	1	1.279138350800	0.029186410197	74	41	
24300000	-488.696237	1	1.271031843580	0.030803206306	65	40	
24305000	-487.402169	1	1.814279906104	0.029996953185	79	41	
24310000	-470.842651	1	0.850632360474	0.027144722909	65	50	
24315000	-471.726344	1	1.071485076438	0.027455958302	63	42	
24320000	-490.292180	1	1.337710610653	0.031398086360	75	33	
24325000	-473.439320	1	0.775949299611	0.030884730735	73	37	
24330000	-454.351853	1	1.200111641220	0.027545040668	62	38	
24335000	-466.230183	1	0.986951082605	0.033234591596	76	37	
24340000	-486.025308	1	1.115761030238	0.035970686474	59	35	
24345000	-489.092739	1	1.651109154232	0.033937381377	75	38	
24350000	-499.843074	1	1.662048928676	0.030264227524	72	39	
24355000	-504.311615	1	0.643813457929	0.030279115803	74	40	
24360000	-478.148588	1	1.066097630161	0.030240619577	76	38	
24365000	-497.158173	1	1.330239936836	0.026161647726	75	43	
24370000	-481.030508	1	1.418663840307	0.022762499529	78	42	
24375000	-474.918273	1	1.454090474014	0.022997048258	78	39	
24380000	-482.036476	1	1.440168572852	0.020999975160	83	45	
24385000	-488.381232	1	0.809624231661	0.023416327604	74	46	
24390000	-491.618199	1	1.086072373134	0.022560099459	79	44	
24395000	-490.818448	1	0.917367535057	0.020216322584	71	43	
24400000	-478.603676	1	1.440463612489	0.023322663377	63	42	
24405000	-500.354013	1	0.448242199283	0.023262373584	68	45	
24410000	-502.743521	1	1.074333093703	0.027055005777	63	38	
24415000	-495.937748	1	0.775260739385	0.026938514986	67	42	
24420000	-489.997893	1	0.440208059244	0.023756841395	66	42	
24425000	-501.263331	1	1.137843431092	0.026422974909	73	41	
24430000	-499.817777	1	1.225275848196	0.026790233474	78	42	
24435000	-501.306481	1	0.741642404200	0.026308749316	83	41	
24440000	-484.381472	1	1.882410645357	0.023348327644	75	44	
24445000	-514.031006	1	1.661225302782	0.029560327332	75	43	
24450000	-499.110299	1	0.833098792858	0.027110110905	75	47	
24455000	-507.027674	1	0.970986504162	0.025124250759	78	35	
24460000	-522.860027	1	1.110070136348	0.030751793136	81	34	
24465000	-513.991426	1	1.346325116070	0.026938021388	73	44	
24470000	-505.422419	1	0.955817485326	0.029431714805	74	38	
24475000	-483.618959	1	0.922756731247	0.031298074886	65	41	
24480000	-489.062964	1	1.358935810411	0.028398673092	65	46	
24485000	-495.189909	1	1.318628946335	0.026829365189	72	47	
24490000	-484.947030	1	1.133562679675	0.026449162404	70	50	
24495000	-511.033544	1	0.887399138427	0.029212304236	63	45	
24500000	-495.666532	1	0.917403880584	0.024248345162	67	40	
24505000	-488.362658	1	0.831980373867	0.026122934734	73	40	
24510000	-477.267740	1	1.490596577816	0.025132378396	81	41	
24515000	-486.089110	1	1.255238296732	0.027432516219	69	38	
24520000	-465.932153	1	1.588165018086	0.025746750672	83	42	
24525000	-466.775777	1	1.685449419969	0.027800822612	79	48	
24530000	-488.018499	1	1.443450981368	0.028084029076	65	45	
24535000	-493.308395	1	0.816906905116	0.028940675787	72	38	
24540000	-470.495707	1	1.186062587717	0.023818291937	82	47	
24545000	-471.307599	1	1.099416284533	0.025732351432	77	39	
24550000	-505.491979	1	0.679666945080	0.026771639564	68	40	
24555000	-496.105280	1	1.226286762606	0.027207923767	63	41	
24560000	-487.682180	1	1.264603598217	0.021645826608	70	46	
24565000	-489.682539	1	1.072212147807	0.022889930618	64	39	
24570000	-490.606817	1	1.574405528592	0.023647825562	74	42	
24575000	-482.387447	1	1.202096216152	0.022574764004	75	51	
24580000	-471.568548	1	1.685087446098	0.022988198414	74	57	
24585000	-479.819483	1	1.542026994205	0.024408199344	86	49	
24590000	-484.148575	1	1.154993427745	0.022750640960	93	44	
24595000	-468.158466	1	0.930169923582	0.021661497881	94	55	
24600000	-480.206808	1	1.392744457107	0.022033993903	91	42	
24605000	-497.288639	1	0.833522900346	0.029639918266	80	45	
24610000	-481.134804	1	1.285779431204	0.021598138976	75	44	
24615000	-472.685047	1	1.704650212090	0.024488079398	74	45	
24620000	-483.298543	1	1.582958788485	0.026021230241	77	42	
24625000	-486.979505	1	1.063552913871	0.025279696382	73	51	
24630000	-481.473017	1	0.965184480706	0.021260506665	79	44	
24635000	-499.260231	1	1.205488296547	0.027059974125	73	41	
24640000	-491.437407	1	1.449679712231	0.026378153226	73	45	
24645000	-488.806048	1	0.789006925332	0.024969247307	78	40	
24650000	-488.654082	1	1.462912672476	0.025187790867	86	38	
24655000	-475.396218	1	0.950326766862	0.022040371352	75	45	
24660000	-494.849648	1	1.376784259270	0.021536258597	71	44	
24665000	-494.371261	1	1.449409382678	0.024815586115	66	45	
24670000	-481.048945	1	0.962899980500	0.024280255029	65	47	
24675000	-491.686730	1	0.939590316468	0.024747507650	55	38	
24680000	-503.362141	1	0.668969001361	0.025141730536	59	36	
24685000	-495.755034	1	1.228775675391	0.018744139948	58	43	
24690000	-499.114670	1	0.753667072290	0.018727323170	68	36	
24695000	-497.780512	1	0.717266051396	0.017779912017	71	47	
24700000	-478.941891	1	1.298943089470	0.020821144334	71	46	
24705000	-475.215670	1	1.138161082449	0.019198244359	83	51	
24710000	-484.086157	1	1.441507726902	0.018323574780	81	52	
24715000	-471.826819	1	1.120157166585	0.018755220597	78	48	
24720000	-485.288206	1	1.472716204131	0.021114088565	72	48	
24725000	-496.176790	1	1.212371520708	0.020843526197	64	43	
24730000	-492.199316	1	0.693416848871	0.021447535366	58	39	
24735000	-495.303926	1	1.555315609847	0.021699172292	60	40	
24740000	-471.347247	1	1.624937009373	0.021336296586	66	46	
24745000	-480.582847	1	1.454447942977	0.017878423508	66	44	
24750000	-480.123866	1	1.064412144820	0.019847475691	62	43	
24755000	-476.635929	1	1.126768480440	0.018029500890	62	46	
24760000	-482.086631	1	1.460505624274	0.017694218718	55	48	
24765000	-495.960481	1	1.456856867784	0.016092703290	58	56	
24770000	-498.524537	1	1.563426964399	0.018240075632	50	45	
24775000	-498.078004	1	1.091347083181	0.021849938579	62	51	
24780000	-458.288193	1	0.645883605200	0.017984690546	78	53	
24785000	-476.076927	1	1.335131603086	0.019828451135	67	47	
24790000	-475.060986	1	1.147712830197	0.018216352990	67	56	
24795000	-475.222209	1	1.951239573781	0.019722717501	77	52	
24800000	-473.683920	1	1.461352835039	0.017385026419	74	47	
24805000	-483.187684	1	1.200599972446	0.020192727042	82	47	
24810000	-488.944998	1	1.559303819519	0.021257116597	70	43	
24815000	-485.510798	1	0.715980700707	0.026792662431	70	46	
24820000	-490.215528	1	0.281754301361	0.024793636738	78	48	
24825000	-490.719625	1	1.813004328607	0.025964747770	73	44	
24830000	-507.520419	1	1.023138970775	0.025941908931	72	48	
24835000	-505.473762	1	1.424399961809	0.028365841794	62	35	
24840000	-469.345171	1	1.012621644473	0.021261276159	69	48	
24845000	-490.645303	1	1.837800301561	0.021048671239	62	50	
24850000	-464.385994	1	1.253579999889	0.017070416292	69	50	
24855000	-487.302838	1	1.672223829762	0.019208548410	71	39	
24860000	-484.501626	1	1.533024351629	0.023252295595	79	37	
24865000	-493.565694	1	1.359434920399	0.023863390720	82	37	
24870000	-501.401823	1	0.961035228092	0.021822186176	88	40	
24875000	-484.323991	1	0.897612589243	0.020321902403	89	44	
24880000	-481.680447	1	0.900443734589	0.021640030273	84	50	
24885000	-480.372202	1	1.240985780851	0.021056313987	82	37	
24890000	-479.881493	1	1.119595013236	0.024314227506	67	38	
24895000	-480.636006	1	1.199877089284	0.023204340535	67	38	
24900000	-506.683799	1	0.387563430520	0.024722982022	69	39	
24905000	-489.441897	1	1.138073857208	0.021391952670	76	45	
24910000	-479.741551	1	0.706597845873	0.019736975892	75	38	
24915000	-487.397484	1	0.875354626089	0.019252155096	64	36	
24920000	-485.959066	1	1.604385628585	0.019400107032	68	40	
24925000	-493.785891	1	1.246932298971	0.021944480431	64	39	
24930000	-491.277463	1	1.313785625870	0.021319030482	73	32	
24935000	-496.406935	1	0.712500425743	0.019190649356	65	42	
24940000	-507.693063	1	1.314269074606	0.020306070407	65	46	
24945000	-518.276626	1	1.092645186921	0.023038750148	65	33	
24950000	-495.865724	1	0.943694673214	0.019390605276	71	43	
24955000	-494.003689	1	0.826546438368	0.021422656669	65	47	
24960000	-472.272144	1	1.138203813522	0.019350771218	72	45	
24965000	-504.464912	1	1.447142379322	0.020931311559	70	44	
24970000	-509.180087	1	0.627804458807	0.025412701448	76	35	
24975000	-495.951663	1	1.299967300542	0.026107160212	71	32	
24980000	-508.687614	1	0.890889115825	0.024420863221	63	31	
24985000	-522.562367	1	1.556496660601	0.023112054753	60	36	
24990000	-493.447337	1	1.496775605372	0.023598504557	61	42	
24995000	-495.436195	1	1.518986972692	0.020077188133	68	49	
25000000	-507.826555	1	1.095310256355	0.021569738036	67	43	
25005000	-493.806539	1	0.661891287424	0.022332509371	67	43	
25010000	-502.080617	1	1.317829475347	0.023799760923	64	38	
25015000	-492.506775	1	1.688580742468	0.021708924608	65	39	
25020000	-477.396066	1	1.252254855197	0.020232787086	70	43	
25025000	-466.934051	1	1.421863213370	0.019900521626	66	45	
25030000	-477.205902	1	1.197622176007	0.021016295795	67	41	
25035000	-478.047232	1	1.655404100558	0.022892557031	72	44	
25040000	-490.160831	1	1.306305804920	0.018091681565	79	40	
25045000	-485.333454	1	1.432184888067	0.019890649793	73	52	
25050000	-503.765737	1	1.152912212226	0.020865998496	76	51	
25055000	-494.481019	1	1.198226723517	0.021688609540	69	51	
25060000	-488.917662	1	0.682306330789	0.022568605382	67	47	
25065000	-482.657415	1	1.185080202585	0.019323746893	75	43	
25070000	-474.766651	1	1.177098852050	0.020995394349	71	36	
25075000	-493.567863	1	1.125574552283	0.016746005780	60	38	
25080000	-504.524509	1	1.082890688790	0.021871107325	68	40	
25085000	-496.158437	1	1.001540909993	0.022809033933	63	36	
25090000	-491.419795	1	1.410164553647	0.021067431683	70	40	
25095000	-485.060354	1	0.810332490353	0.019398431257	77	36	
25100000	-498.075548	1	1.626823328239	0.020300885339	82	36	
25105000	-492.515535	1	1.265390132515	0.019541930988	87	40	
25110000	-501.057687	1	0.899239872639	0.018035533384	72	38	
25115000	-503.916622	1	0.914611544116	0.022692169524	69	32	
25120000	-488.091926	1	1.396919215617	0.021920026930	81	33	
25125000	-494.763177	1	1.082422675620	0.023783954424	79	36	
25130000	-494.609943	1	1.620773689539	0.023326697777	73	34	
25135000	-497.213634	1	1.111434410005	0.021261336309	72	37	
25140000	-494.838835	1	0.778414435984	0.023262020277	78	40	
25145000	-485.629104	1	1.810147535584	0.023096522917	78	39	
25150000	-482.915308	1	1.516073568133	0.023436345243	72	33	
25155000	-488.001128	1	1.600337892725	0.027124618660	71	32	
25160000	-487.593318	1	0.917975625209	0.024208984345	62	35	
25165000	-495.349232	1	1.476061461632	0.023952709923	67	39	
25170000	-503.064895	1	1.091360526705	0.026209145781	65	40	
25175000	-518.321617	1	0.991755188723	0.025923327773	65	41	
25180000	-498.447361	1	1.883274429267	0.025690073617	74	46	
25185000	-487.718690	1	1.269465738083	0.024746820730	87	50	
25190000	-491.873710	1	1.232718386718	0.023784266247	72	50	
25195000	-499.249899	1	1.696873251122	0.027238834770	74	46	
25200000	-507.101345	1	0.946461454413	0.024777024100	67	47	
25205000	-483.918425	1	1.334704746264	0.023280653961	74	48	
25210000	-500.103747	1	1.325163055850	0.023447785414	57	44	
25215000	-505.835007	1	0.901414854569	0.027238422413	65	42	
25220000	-517.835719	1	1.343050710635	0.025856688690	54	38	
25225000	-512.757061	1	0.855865500763	0.022162301482	64	48	
25230000	-514.807695	1	1.994600713130	0.024742221590	65	38	
25235000	-493.153961	1	1.299639245370	0.024297289119	58	41	
25240000	-510.199234	1	1.424182746472	0.026971469778	70	40	
25245000	-501.085226	1	1.208125051067	0.023643046198	65	46	
25250000	-495.545815	1	1.346109740122	0.024206712259	61	44	
25255000	-496.401564	1	1.573383735303	0.020808045710	65	48	
25260000	-508.433557	1	1.703862727091	0.023850912894	65	45	
25265000	-479.541473	1	1.617519261105	0.022532944928	67	44	
25270000	-496.443757	1	1.010796200503	0.023181311928	80	40	
25275000	-482.672402	1	1.730825092715	0.021159518034	75	43	
25280000	-494.215192	1	1.600799611517	0.021194507973	79	42	
25285000	-486.872477	1	0.622447709929	0.019858454694	68	42	
25290000	-493.386829	1	0.966974231758	0.022638736358	72	40	
25295000	-492.591794	1	1.150641120244	0.021393749812	67	42	
25300000	-495.437906	1	1.106557860180	0.018127997783	61	41	
25305000	-489.690580	1	1.090937621453	0.018126048199	67	40	
25310000	-500.043423	1	1.698363359935	0.020628296742	79	38	
25315000	-490.816202	1	1.527530812923	0.025114578593	74	43	
25320000	-495.494985	1	0.816058890124	0.024187719260	75	44	
25325000	-489.766229	1	0.806309316625	0.027026490754	71	39	
25330000	-496.443549	1	1.046109070711	0.026439894435	77	36	
25335000	-514.662341	1	1.332565491167	0.027843413049	74	30	
25340000	-494.198579	1	1.996997518767	0.024232006624	63	33	
25345000	-501.763111	1	0.971503333486	0.024143273080	69	39	
25350000	-485.740288	1	1.600690807916	0.023235987596	62	40	
25355000	-496.374086	1	1.769473122651	0.023213360993	83	41	
25360000	-492.051161	1	1.941149733245	0.023109002757	82	39	
25365000	-496.092127	1	1.311225454494	0.027891261750	75	39	
25370000	-485.148601	1	0.941958666297	0.025152886846	72	43	
25375000	-487.966037	1	1.584470874632	0.021824020176	70	47	
25380000	-492.702419	1	1.889392385126	0.024861481622	66	46	
25385000	-478.203223	1	2.148642023219	0.027839516546	69	37	
25390000	-483.621098	1	1.701004159106	0.023693314084	66	36	
25395000	-486.772499	1	1.537708277915	0.024578301675	67	37	
25400000	-477.748370	1	1.744561380292	0.025133099756	75	35	
25405000	-480.141299	1	1.523905583672	0.022768438860	79	36	
25410000	-478.915612	1	1.069027019505	0.022845666056	75	39	
25415000	-492.672003	1	1.722450490580	0.021028868439	72	42	
25420000	-497.867077	1	1.054026460685	0.022946272008	57	36	
25425000	-503.017698	1	1.607038833883	0.024590880942	62	37	
25430000	-499.156305	1	1.272996301745	0.022650356325	65	36	
25435000	-494.526959	1	1.224614670658	0.021127132505	69	43	
25440000	-505.381430	1	1.066927618907	0.021035263884	66	38	
25445000	-495.216883	1	1.195934095016	0.022271329985	62	37	
25450000	-504.185297	1	0.992580193353	0.023038874198	66	42	
25455000	-482.800025	1	1.102849462910	0.023128752997	69	42	
25460000	-478.201716	1	1.813907595245	0.021520331836	74	49	
25465000	-499.717833	1	1.293865962607	0.023102253954	71	48	
25470000	-479.933817	1	1.591868719298	0.018746194632	74	51	
25475000	-497.041137	1	1.061332637554	0.020487911880	60	52	
25480000	-478.567922	1	1.039119964378	0.021444959025	67	48	
25485000	-475.406990	1	1.534218526380	0.018761095596	72	51	
25490000	-492.149474	1	1.357223023051	0.016603752166	82	55	
25495000	-486.135117	1	1.297550190456	0.018921036703	78	39	
25500000	-481.563617	1	1.155564931501	0.018350459278	84	44	
25505000	-485.113764	1	1.223700685875	0.019232169250	80	40	
25510000	-478.978727	1	1.369459779173	0.016909337908	75	45	
25515000	-489.860242	1	1.199315769562	0.018281426154	76	42	
25520000	-491.420944	1	1.773660278880	0.020032297803	81	46	
25525000	-496.393503	1	2.031687010687	0.020459056616	83	44	
25530000	-486.654658	1	0.879577819697	0.019146323625	74	50	
25535000	-497.610141	1	0.406740788327	0.023502886743	75	43	
25540000	-504.151542	1	1.563230710545	0.021103306429	76	45	
25545000	-498.933682	1	1.516577100562	0.022996094698	64	46	
25550000	-507.644042	1	2.080620624153	0.022952191882	66	42	
25555000	-499.435916	1	1.222655599934	0.026087071456	68	39	
25560000	-500.656595	1	1.441450544941	0.025736430816	69	33	
25565000	-504.509186	1	1.231468273362	0.025348208387	66	37	
25570000	-494.274598	1	1.930889482606	0.023273470158	80	37	
25575000	-491.880640	1	1.105609856896	0.025100763824	62	45	
25580000	-484.087749	1	1.502435301641	0.022160026632	72	55	
25585000	-486.696202	1	1.494544689288	0.020608667595	85	49	
25590000	-488.175834	1	1.558901518846	0.022764274881	84	41	
25595000	-496.521103	1	1.415410915097	0.024865294338	78	39	
25600000	-487.559608	1	1.569934891718	0.024165525695	81	40	
25605000	-491.008289	1	0.984036967305	0.024744490917	84	47	
25610000	-469.115971	1	1.008928220697	0.020596565965	83	43	
25615000	-485.896610	1	1.753914580296	0.023925340259	79	34	
25620000	-466.220525	1	1.485809648132	0.020283124272	77	36	
25625000	-485.597079	1	0.538511224649	0.024424407757	74	35	
25630000	-477.511489	1	1.284207862060	0.023023705258	72	34	
25635000	-486.719089	1	0.938023841379	0.031898736788	82	31	
25640000	-491.839021	1	1.402880987783	0.028300667990	74	33	
25645000	-492.274545	1	1.436105083307	0.026820248138	73	35	
25650000	-490.839300	1	0.766871954042	0.026544769083	77	44	
25655000	-475.838183	1	0.749982500235	0.025162729277	77	43	
25660000	-480.462441	1	1.387633546820	0.026673936631	88	39	
25665000	-485.990646	1	1.685654178145	0.027170947145	92	35	
25670000	-469.592682	1	0.940980718685	0.025204947103	82	46	
25675000	-458.529187	1	1.254216865096	0.020842017058	102	47	
25680000	-455.959379	1	0.947880499152	0.024876292600	94	40	
25685000	-469.770470	1	0.826837935867	0.027325440710	84	38	
25690000	-465.169087	1	1.261718977264	0.024399495251	78	40	
25695000	-470.961274	1	1.366098497020	0.023350791732	87	37	
25700000	-484.354758	1	0.773470232294	0.023392913660	76	40	
25705000	-482.282627	1	1.749646967302	0.022993784909	90	42	
25710000	-474.528374	1	1.352747560763	0.025898457024	87	42	
25715000	-487.374458	1	1.159546716676	0.025197789232	89	32	
25720000	-513.691292	1	1.119967859256	0.024986389828	88	32	
25725000	-496.707144	1	0.805444619713	0.027096339664	79	35	
25730000	-498.342563	1	1.552742407887	0.021205360215	95	43	
25735000	-482.010709	1	1.756712377030	0.021910736119	87	41	
25740000	-483.448224	1	1.974106089151	0.025475013912	71	44	
25745000	-490.438272	1	0.686258902689	0.027356678763	66	41	
25750000	-488.666474	1	1.506928539988	0.028576232135	81	48	
25755000	-495.521835	1	2.075700571919	0.030740614986	74	41	
25760000	-497.501014	1	1.809921140416	0.030167410969	67	48	
25765000	-523.332153	1	1.953694581046	0.033974981085	70	39	
25770000	-508.367575	1	1.168180879018	0.029558255235	81	35	
25775000	-524.556644	1	1.362801373271	0.029941341384	71	38	
25780000	-519.200946	1	1.389134862104	0.029373136454	65	34	
25785000	-497.401795	1	0.999512353098	0.027012681778	68	39	
25790000	-517.687838	1	1.253125669486	0.032846301981	69	35	
25795000	-484.215007	1	1.302607112239	0.023707003668	71	45	
25800000	-517.499305	1	1.755733955560	0.026696176569	77	32	
25805000	-494.719019	1	1.900099922578	0.024390538470	76	39	
25810000	-487.347545	1	1.238300973347	0.026769052808	73	42	
25815000	-496.740892	1	1.487597329455	0.027231731836	67	40	
25820000	-500.609446	1	0.731065920632	0.029423100669	61	36	
25825000	-513.030853	1	1.282188023395	0.029197633252	67	38	
25830000	-495.872033	1	1.545410986230	0.022784425822	80	40	
25835000	-495.672262	1	1.311046083838	0.026808559060	75	40	
25840000	-499.222026	1	1.262214461450	0.025268682619	68	41	
25845000	-500.011242	1	1.375837994858	0.026059724755	76	43	
25850000	-508.576917	1	1.412483416475	0.028132704837	66	43	
25855000	-496.398750	1	1.891539925550	0.021284641818	64	41	
